0,781,123,81,90
0,780
1,780
1,780
1,780
2,780
2,780
2,781
3,781
5,780
12,780
20,780
28,779
36,780
46,779
54,780
62,780
70,779
78,779
87,779
95,779
103,779
113,779
122,780
132,781
141,782
150,782
159,783
168,783
179,784
188,785
197,785
206,785
216,786
225,785
234,785
244,785
253,784
263,784
272,784
281,784
290,784
300,783
310,783
319,783
328,782
337,782
347,782
356,782
365,782
375,782
385,781
394,782
403,782
412,782
421,782
431,782
441,782
450,782
459,782
468,783
478,782
487,782
496,783
505,782
516,782
525,781
534,781
543,781
552,781
562,781
571,780
581,780
590,780
600,780
609,779
618,780
627,779
636,779
647,779
656,778
665,779
674,779
684,778
693,778
702,778
712,778
721,779
731,779
740,779
749,780
758,780
768,781
778,782
787,783
796,784
805,784
815,784
824,785
833,785
843,785
852,785
862,784
871,784
880,784
889,784
899,784
909,784
918,783
927,783
936,783
946,782
955,782
964,782
974,782
984,782
993,782
1002,782
1012,782
1022,782
1033,782
1044,782
1054,783
1064,783
1075,783
1085,783
1095,783
1106,783
1117,782
1127,783
1137,782
1147,782
1158,782
1168,782
1179,781
1189,781
1200,781
1210,781
1220,780
1230,780
1242,780
1252,780
1262,780
1272,780
1283,779
1293,779
1303,779
1314,779
1325,780
1335,780
1345,781
1355,781
1366,783
1377,783
1387,785
1397,785
1408,786
1418,786
1428,787
1439,787
1449,787
1460,787
1470,787
1480,787
1490,786
1501,786
1512,786
1522,786
1532,785
1543,785
1553,785
1563,785
1574,784
1585,785
1595,784
1605,784
1615,784
1626,784
1636,784
1647,785
1657,785
1668,785
1678,785
1688,785
1698,785
1710,785
1720,784
1730,784
1740,784
1751,784
1761,784
1772,784
1782,784
1793,783
1803,783
1813,783
1823,783
1833,782
1845,782
1855,782
1865,782
1875,782
1886,782
1896,782
1907,782
1917,781
1928,782
1938,782
1948,783
1958,783
1969,785
1980,786
1990,787
2000,788
2011,788
2021,789
2031,789
2042,789
2053,790
2063,789
2073,789
2083,789
2094,789
2105,789
2115,788
2125,788
2136,788
2146,788
2156,787
2166,788
2178,787
2188,788
2198,787
2208,787
2219,787
2229,788
2240,787
2250,788
2260,788
2271,788
2281,788
2291,788
2301,788
2313,788
2323,788
2333,788
2343,788
2354,787
2364,787
2375,787
2385,787
2396,787
2406,786
2416,786
2426,786
2438,786
2448,786
2458,785
2468,785
2479,785
2489,785
2499,785
2510,785
2521,784
2531,785
2541,785
2551,785
2562,786
2573,786
2583,788
2593,789
2604,790
2614,790
2624,791
2634,791
2646,792
2656,792
2666,792
2676,791
2686,792
2697,791
2708,792
2718,791
2728,792
2739,790
2749,791
2759,790
2770,790
2781,790
2791,790
2801,790
2811,790
2822,790
2832,789
2843,790
2853,790
2864,790
2874,790
2884,790
2894,790
2906,790
2916,790
2926,790
2936,790
2947,790
2957,790
2967,790
2978,790
2989,789
2999,789
3009,789
3019,788
3030,789
3041,788
3051,788
3061,788
3072,788
3082,788
3092,788
3103,787
3113,788
3124,787
3134,787
3144,787
3154,787
3165,787
3176,787
3186,787
3196,788
3207,788
3217,788
3227,789
3238,790
3249,791
3259,792
3269,793
3279,793
3290,794
3300,794
3311,794
3321,794
3332,794
3342,793
3352,793
3362,793
3374,793
3384,792
3394,793
3404,792
3415,792
3425,792
3436,792
3446,791
3457,792
3467,791
3477,792
3487,791
3497,792
3509,792
3519,792
3529,792
3539,792
3550,792
3560,792
3571,792
3581,792
3592,791
3602,791
3612,791
3622,791
3633,791
3644,790
3654,791
3664,790
3675,790
3685,790
3695,790
3706,789
3717,789
3727,789
